face_cosine_similarity,face_hist_correlation,face_block_distance,ela_mean_discrepancy,ela_variance_anomaly,edge_density_difference,qr_signature_match,ocr_qr_text_similarity,checksum_validity,aspect_ratio_deviation,color_channel_imbalance,laplacian_sharpness_ratio,face_crop_resolution,tamper_localization_score,database_record_match,doc_type_encoded,compression_quality_ratio,liveness_score,label,label_name,fraud_risk_score
0.7673644486633137,0.5537583856452304,0.4287639713558394,17.5676956276905,56.16553825538402,0.20767223400076665,0.0,0.458061969734489,0.0,0.11640718959024267,0.23668640797562554,1.8356998529787054,0.7764407238259905,60.43583629678993,0.0,3,0.8038516418547274,0.21298267948332764,3,SYNTHETIC_DEEPFAKE,96.66901307456027
0.7502518815896956,0.7576922514732887,0.36358262864163415,10.564658396269996,91.50689626714109,0.1690732810426673,0.0,0.5454835155467213,0.0,0.10770251077271975,0.16819862324401555,1.851916567757036,0.9217130665055678,66.71284608494399,0.0,3,0.5107839507556371,0.28882714663525133,3,SYNTHETIC_DEEPFAKE,79.55638084336874
0.848700795177661,0.8244339410399856,0.13272360633636499,4.007339146829895,11.17693078837999,0.02105645903903906,1.0,0.9674109861067001,1.0,0.03731343189095807,0.047194395035145206,1.0657130946095281,0.9563806841838067,3.7691135120375785,1.0,3,0.9558294184986018,0.9556462165876477,0,GENUINE,9.446830885126062
0.25213646777515114,0.23762732284011,0.7129901790780612,3.723587055026102,19.159531342947208,0.08006958569554648,1.0,0.8744894005588745,1.0,0.02463689111894741,0.02,1.179491141705554,0.902634850470522,4.1621369515298765,0.0,1,0.8829555833618349,0.7598805798792126,1,IMPERSONATION,78.26663147760932
0.2704671025041646,0.3026307894289272,0.610730980144712,2.1844464228169684,28.831942936748142,0.038829949928223584,1.0,0.871333560185072,1.0,0.01948939279789806,0.11242515242664008,0.9951830802138866,0.7058439222164844,6.166485977411627,1.0,3,0.8603082714586403,0.971115605649449,1,IMPERSONATION,79.87803165120356
0.25295191092634506,0.28764307907552605,0.6191536356235752,3.3421071807023512,28.522593334472113,0.0245639648055336,1.0,0.8826431660024409,1.0,0.05542060198862281,0.06691706276544854,1.0353075952780166,0.9162577521826318,6.448964014756511,1.0,2,0.9345166448538351,0.750631389840114,1,IMPERSONATION,72.1302192003188
0.8087340856049484,0.8221873723214046,0.17671824493181917,3.9093123275070956,13.390760121324087,0.040125463123688365,1.0,0.987264372340499,1.0,0.01592028521898747,0.03946936625807914,0.9676424011593417,0.8817906606681077,3.8142608975396133,1.0,0,0.9426704850141755,0.9181821105653204,0,GENUINE,4.0459548880193195
0.7870281238252893,0.8067531124520368,0.24482471915647808,5.8502556437202635,16.024852084897127,0.04779921172059803,1.0,0.9961220405665465,1.0,0.012513646859636669,0.06736206285915859,1.1330703308614503,1.0,0.0,1.0,3,0.8898750084719579,0.9995419981964773,0,GENUINE,3.6626687350365197
0.6434135350028977,0.5643330471819494,0.4970370427758017,18.299544411283144,60.74646087850872,0.2534534029544721,0.0,0.540060058992971,0.0,0.18293268826968265,0.3004353425939471,1.8635675499191735,0.8174273706307876,30.0,0.0,2,0.7047821445178883,0.15871292602058198,3,SYNTHETIC_DEEPFAKE,94.97492170347783
0.6477268961640753,0.6114930882936576,0.5207883442104809,26.613749437503873,108.96640454988356,0.2338411785962322,0.0,0.11491086739247017,0.0,0.24825750003021663,0.25769457775528537,2.428592375200949,0.4948692549853301,98.42286252612253,0.0,4,0.6091249276517439,0.7760855876051926,2,FORGED_DOCUMENT,91.1346889381616
0.4447995082379549,0.30236737516702994,0.6381037269589871,4.1352501690761265,20.95453830726249,0.08377078711923489,1.0,0.8321717652052637,1.0,0.03579744393214262,0.02,1.2194455009077534,0.8905940034138189,2.4186413144440455,1.0,0,0.9389230436980186,0.9468706401436214,1,IMPERSONATION,76.78770523625222
0.7429108256604657,0.8157322389415947,0.18112781666712907,3.2284392308374064,26.829876208602847,0.07319895205450576,1.0,0.9982693344787732,1.0,0.01296302507967394,0.047159229464512266,0.9306132350495189,0.9130247262256714,4.915101203040069,1.0,3,0.8741689388193872,0.9037772780757712,0,GENUINE,4.998058355488867
0.21737552088214995,0.44901399196659825,0.660906132870454,2.7584910013136668,28.2062402361786,0.04723812058325571,0.0,0.882692411394636,1.0,0.01,0.10904330929027836,1.4,0.8793868149554026,2.9728900209155533,1.0,3,0.9705049581965796,0.9065848888834067,1,IMPERSONATION,78.15567193405923
0.3947145109834721,0.47388204477074775,0.28,12.474820208955249,169.2361217139489,0.33282195477388427,0.0,0.432566068554776,0.0,0.2848056583819963,0.39545717945687014,2.5673609548985357,0.6758919021614168,56.60909606783275,0.0,3,0.5511540971310155,0.614687164886158,2,FORGED_DOCUMENT,96.13209688567301
0.35283811999903536,0.39757280205517487,0.7188766487404132,0.921566109713194,19.87116468875591,0.02,1.0,0.9175676817921292,1.0,0.015814208600545256,0.04601932675031476,0.9726139341713683,0.9243242160673706,5.074394361009475,1.0,0,0.9981520408076152,0.9595258434991577,1,IMPERSONATION,93.24642626716866
0.34950379260764497,0.34864102810057357,0.6094582497612242,3.711950992505301,22.781221359519222,0.06852560334907934,1.0,1.0,1.0,0.04158751299132455,0.11525276313923474,0.9816049667615416,0.936172482923409,0.5265319310697447,1.0,3,0.86845631574627,0.8846565918696824,1,IMPERSONATION,91.92527108270576
0.9128427134188842,0.7825781879551944,0.3732658898229053,8.0,122.56890216742502,0.21218032927952452,0.0,0.6528808301813587,1.0,0.07232376370816807,0.2592852320988066,1.2160740317063752,0.7402375815307418,64.31442226464719,1.0,4,0.42240213207815613,0.22049989461779398,3,SYNTHETIC_DEEPFAKE,80.7336488959126
0.2781713085696197,0.431997804415628,0.6743316950790945,4.465534693490675,24.95691836720013,0.05251628083889655,1.0,0.9424678424418296,1.0,0.05371731645865123,0.06939187977438764,1.0243511549093065,0.9359647489088859,2.817681633783543,1.0,1,0.929150155033895,0.8871414223536385,1,IMPERSONATION,84.69056370584345
0.8516358026091495,0.7366334931722026,0.30125170501864296,16.300701603289426,123.20959607983113,0.21929489079689302,0.0,0.26555626873702726,1.0,0.15210456809949205,0.36877500613474556,1.1799790456621682,0.8787377068549984,68.02133251475011,0.0,3,0.4528727776524205,0.244532154206781,3,SYNTHETIC_DEEPFAKE,90.37513107348707
0.7837216936274052,0.5005908309971667,0.7768603445200151,34.019269497160074,155.6751195956737,0.1788783532108213,0.0,0.26545149457593137,0.0,0.22651712069100283,0.23671371756740278,2.0219390197864024,0.703779994846782,99.0,1.0,4,0.34836572676653155,0.7862263381973201,2,FORGED_DOCUMENT,91.50663588430234
0.9675183669101863,0.8372854474992047,0.23285712324638497,5.1267357355384675,15.72226338434917,0.012154476382881915,1.0,0.9825697467908231,1.0,0.023588897599468524,0.01692835768750333,1.0464613844068213,0.9579798095442869,3.7121658426340947,1.0,2,0.9881414632762676,0.963729351936003,0,GENUINE,3.9107644847286585
0.6555283093660907,0.4734055320553797,0.562364366027808,24.0414828248693,151.42353334077333,0.27586980383826665,0.0,0.3340665226752852,0.0,0.24611244119400352,0.3689428015816922,2.93658820084757,0.5936136296672675,71.30296244179254,0.0,2,0.5938686444476065,0.7703602721457723,2,FORGED_DOCUMENT,84.48877352202155
0.8150635092440548,0.6541067983628319,0.2287628559531526,16.194827005470547,86.11765948894518,0.2613387113000642,0.0,0.49374443982201655,1.0,0.0983338890321683,0.259694418707065,1.5421886757457273,0.885444935056365,57.26575805449613,0.0,1,0.652604287740655,0.15846774735598024,3,SYNTHETIC_DEEPFAKE,84.87964044411241
0.5980176154312846,0.6300505246369688,0.505210967337864,38.509455693847826,164.84832482577053,0.439835856361032,0.0,0.2135370745322611,0.0,0.2583696281886765,0.27695906529274145,2.6099791548542473,0.5224187005937646,91.6211524313326,0.0,2,0.4013098487233033,0.7088189623353929,2,FORGED_DOCUMENT,93.19414502153258
0.5227769413563239,0.5529943823921891,0.3027199435896202,23.761574792407085,67.20190938157435,0.21391320108949421,0.0,0.4385067759224239,0.0,0.13030933518422524,0.36171601257354213,2.4679805131914785,0.7861799668458815,69.60168925471693,0.0,4,0.6352623358542681,0.29700175045034827,3,SYNTHETIC_DEEPFAKE,88.71100385662112
0.7109684784358441,0.7829598016169543,0.3747593622238315,28.895863362677844,79.9354759588893,0.22328221230926754,1.0,0.6631770125975013,0.0,0.0974236173830447,0.13431553091745996,1.4705873707990686,0.8225864205864516,92.0,1.0,2,0.8429792966233739,0.2562852063213702,3,SYNTHETIC_DEEPFAKE,93.56380115342282
0.92,0.7015898768507726,0.2552416106742527,21.855860413676503,65.50607056714563,0.2329119415183912,0.0,0.2609180361375839,0.0,0.12038092516932869,0.3107984626321912,1.1,0.7218782978503501,64.452991210849,0.0,3,0.5518147374887412,0.12185608112482539,3,SYNTHETIC_DEEPFAKE,78.8496371758968
0.43908442701153416,0.4879628523442503,0.316188770891518,12.0,211.83501127394632,0.14,1.0,0.31804954517916567,0.0,0.2507906813581044,0.3872016370485212,2.0844779816282735,0.3817245295387741,85.6329280631774,0.0,1,0.6410708139432217,0.6465137251983402,2,FORGED_DOCUMENT,93.85804355403558
0.7673753509488633,0.48163736186573963,0.3097226522760502,16.655630300090046,50.0,0.08,0.0,0.3740543891591371,1.0,0.08313645717412074,0.17321075902820987,1.5903117834925988,0.8137283329609113,92.0,0.0,3,0.6374669473587731,0.20521753338857654,3,SYNTHETIC_DEEPFAKE,82.43088279541877
0.22084366434213976,0.3500547127193156,0.5156907466729073,2.9880603246606863,8.0,0.06371361140334911,1.0,0.9262608339080709,1.0,0.024076748298118695,0.07907677977050888,0.9440998870379079,0.7,3.2093205747131544,1.0,1,0.8934431043787443,0.871081521636659,1,IMPERSONATION,83.42080966080529
0.8214724591241096,0.47573758897536883,0.3807825158360714,20.898630031092928,73.65751745158695,0.30668002730515004,0.0,0.34763381179757935,0.0,0.19260166146152596,0.26859836726464437,1.9324541746708688,0.9766657786504023,40.110296513121845,0.0,2,0.35852317107425036,0.1090186410291271,3,SYNTHETIC_DEEPFAKE,85.50618502426597
0.7135474807335057,0.38,0.4932295650978617,16.32612757911694,114.90044653952562,0.23085784896481137,0.0,0.47301341781949574,0.0,0.16365881935926993,0.23904845780153466,2.202368540924527,0.909997552265016,76.19554255152474,0.0,3,0.775903126570878,0.25584422388839406,3,SYNTHETIC_DEEPFAKE,99.0
0.9067721101773688,0.8513357139445837,0.12378200221592082,4.446580313817347,22.458198619584792,0.018536429810490605,1.0,0.9852689198104171,1.0,0.02023195978557375,0.0420003594434218,0.9169857734777171,0.866089091494185,3.06563533064017,1.0,4,1.0,0.976554563597267,0,GENUINE,4.447962724944319
0.3459968734041172,0.5543715979929347,0.7420861367437263,3.56885055088092,26.902901921986732,0.08250744910157709,1.0,0.9189527396320544,1.0,0.04192677370085322,0.07668339788013154,1.2768448944423312,0.7201183458986766,3.0907240366544944,1.0,3,0.78,0.8063212699992985,1,IMPERSONATION,68.0
